name,neighbourhood_name,latitude,longitude,room_type,bathrooms,bedrooms,price,last_review_date,review_scores_rating,country,city,insert_date
"Cas Verde, Oase der Ruhe",Sóller,"39,77487","2,73567",Entire home/apt,"1,0","1,0","145,0",2017-08-21,"100,0",España,Mallorca,2019-02-17
★BEST ZONE★PL.CATALUÑA ★ROOM X 2★BATHROOM +WIFI,Sant antoni,"41,382255182832","2,1589821922580024",Private room,"1,0","1,0","49,0",2018-08-15,"88,0",España,Barcelona,2018-10-10
VILLA  PINA...Relax y disfrute en la naturaleza.,Calonge,"41,86325","3,06029",Entire home/apt,"1,0","1,0","102,0",2019-08-25,"100,0",España,Girona,2019-11-30
Gorgeous Flat in Barceloneta,La barceloneta,"41,3818","2,18698",Entire home/apt,"1,0","1,0","39,0",2020-09-11,"100,0",España,Barcelona,2020-12-16
Apartment at 20 min. from the center of Seville,El cerro,"37,37449","-5,96203",Entire home/apt,"2,0","2,0","63,0",2019-03-24,"91,0",España,Sevilla,2020-05-30
Precioso piso en Málaga Centro,Cruz de humilladero,"36,70870772785113","-4,442213348822508",Entire home/apt,"1,0","3,0","60,0",2017-08-08,"70,0",España,Malaga,2017-11-25
Villa Roger,Pollença,"39,86581","3,04321",Entire home/apt,"2,0","3,0","142,0",2019-08-17,"87,0",España,Mallorca,2020-04-23
Mediterranean light,El raval,"41,38464229256661","2,168348467200296",Entire home/apt,"1,0","1,0","110,0",2018-01-01,"90,0",España,Barcelona,2018-04-12
☼Sa Bastida - rustic finca surrounded by nature,Sant joan,"39,60059","3,04345",Entire home/apt,"1,0","2,0","116,0",2020-07-11,"93,0",España,Mallorca,2021-02-11
Chic apartment close to Rambla and Poble Sec,Sant antoni,"41,37729","2,1629",Entire home/apt,"1,0","1,0","104,0",2020-03-10,"90,0",España,Barcelona,2021-02-09
Tranquilo apartamento céntrico en Sevilla,San julián,"37,39769","-5,98467",Entire home/apt,"1,0","1,0","60,0",2019-12-31,"100,0",España,Sevilla,2019-12-31
"Malaga ideal familias y amigos, lujo playa centro",Centro,"36,72128","-4,40792",Entire home/apt,"2,0","4,0","200,0",2019-12-16,"100,0",España,Malaga,2019-12-31
005596_APARTAMENTO DE 2 DORMITORIOS,La dreta de l'eixample,"41,39123414327759","2,1745301636646954",Entire home/apt,"2,0","2,0","200,0",2016-08-07,"95,0",España,Barcelona,2017-01-04
Betis 7 Luxury Boutique Apartment - 1 Dormitorio 1,Triana casco antiguo,"37,38435","-6,0023",Hotel room,"1,0","1,0","150,0",2018-10-30,"100,0",España,Sevilla,2019-09-30
sagrada familia Charm and central,La sagrada família,"41,4074","2,17231",Entire home/apt,nan,"4,0","62,0",2020-03-08,"78,0",España,Barcelona,2020-07-17
"Warm apartment near WANDA, IFEMA and AIRPORT",Rejas,"40,44376","-3,57986",Entire home/apt,"1,0","1,0","60,0",2020-03-02,"92,0",España,Madrid,2020-06-13
Habitación en chalet precioso,Alcúdia,"39,82735","3,11536",Private room,"1,0","1,0","65,0",2019-08-28,"98,0",España,Mallorca,2019-08-31
Siesta - Style,Alcúdia,"39,83039","3,10634",Entire home/apt,"1,0","0,0","111,0",2019-11-14,"78,0",España,Mallorca,2019-11-28
Nice views. Walkable to Pollensa.,Pollença,"39,89601","3,02808",Entire home/apt,"2,0","3,0","172,0",2019-09-25,"96,0",España,Mallorca,2020-09-19
Suite Homes La Victoria II,Centro,"36,73066","-4,4147",Entire home/apt,"1,0","2,0","76,0",2020-03-01,"82,0",España,Malaga,2020-11-30
Habitación Azul Centro de Sevilla,"Encarnación, regina","37,39364","-5,98864",Private room,"1,0","1,0","32,0",2019-11-21,"94,0",España,Sevilla,2019-11-29
Bonito apartamento en la Rambla de Girona 11 *G*,Girona,"41,9832","2,82388",Entire home/apt,"1,0","3,0","119,0",2019-10-16,"80,0",España,Girona,2020-06-29
Apartamento con gran terraza - 101,Palma de mallorca,"39,55166","2,62077",Entire home/apt,"1,0","1,0","95,0",2020-01-05,"93,0",España,Mallorca,2020-06-25
Apartamente completo en el Rastro,Embajadores,"40,41021","-3,70562",Entire home/apt,"1,0","1,0","60,0",2018-11-19,"100,0",España,Madrid,2019-03-08
Casas Madrid-Private BATHROOM.,Cortes,"40,41605","-3,69761",Private room,"3,0","1,0","18,0",2020-12-23,"86,0",España,Madrid,2021-01-12
Nice room in the center of BCN near airobus stops,Sant antoni,"41,37917","2,15768",Private room,"1,0","1,0","35,0",2018-11-20,"75,0",España,Barcelona,2019-04-10
apartment with sea views,Santanyí,"39,37708","3,24007",Entire home/apt,"1,0","1,0","70,0",2019-07-13,"96,0",España,Mallorca,2019-07-25
Charming Studio 2/3 pers with pool !!!,Roses,"42,25111","3,18872",Entire home/apt,"1,0","0,0","45,0",2019-09-11,"70,0",España,Girona,2020-04-30
Fine decorated Country House (Sant Luis area),Sant lluís,"39,85308","4,26153",Entire home/apt,"3,0","5,0","210,0",2019-09-21,"100,0",España,Menorca,2020-01-31
Casa- museo en Malasaña town 1,Universidad,"40,42523","-3,70465",Private room,"1,0","1,0","50,0",2020-03-09,"98,0",España,Madrid,2021-02-09
Habitación  por 25 euros para 1 Persona  el dia,Palma de mallorca,"39,57292","2,63239",Private room,"1,0","0,0","25,0",2019-10-15,"60,0",España,Mallorca,2019-11-28
Habitación Centro Barcelona,Sant antoni,"41,37930675731801","2,1595484409702306",Private room,"1,0","1,0","30,0",2017-04-04,"91,0",España,Barcelona,2017-04-08
☼ Petit Nyany - Finca diamond with pool,Búger,"39,75669","2,97699",Entire home/apt,"2,0","2,0","132,0",2018-09-16,"100,0",España,Mallorca,2019-12-31
Cargols de Mar 3 - Empuriabrava,Castelló d'empúries,"42,24699","3,13208",Entire home/apt,"2,0","4,0","134,0",2020-08-16,"93,0",España,Girona,2020-12-31
Apartamento comodo y con luz,Ventas,"40,41984835822093","-3,653179388827552",Entire home/apt,"1,0","3,0","50,0",2018-02-25,"95,0",España,Madrid,2018-09-11
Inside but shinny double room,El poble sec,"41,37283","2,16508",Private room,"1,0","1,0","20,0",2018-02-06,"100,0",España,Barcelona,2020-01-10
Nice room in the heart of Barcelona,El camp de l'arpa del clot,"41,41163","2,1772",Private room,"2,0","1,0","25,0",2018-01-25,"80,0",España,Barcelona,2019-05-14
"Casa en Ger 10 ocupantes, jardín privado, vistas",Ger,"42,41086146546139","1,846345860972389",Entire home/apt,"2,0","4,0","195,0",2018-01-03,"60,0",España,Girona,2018-04-21
Room with terrace 1 min walking to the beach,Tossa de mar,"41,71663","2,93103",Entire home/apt,"1,0","1,0","49,0",2019-10-05,"88,0",España,Girona,2019-11-30
Embajadores Comfort VII,Embajadores,"40,40628","-3,70488",Entire home/apt,"1,0","2,0","48,0",2020-01-31,"96,0",España,Madrid,2020-03-17
Apartamento en pleno Retiro/Apartment by the Park,Ibiza,"40,41733","-3,67428",Entire home/apt,"1,0","1,0","64,0",2017-12-09,"100,0",España,Madrid,2021-01-12
Can Venzala,Pollença,"39,88963","3,02262",Entire home/apt,"3,0","4,0",nan,2019-06-21,"93,0",España,Mallorca,2019-10-28
Can Xerpeta,Inca,"39,72302","2,94846",Entire home/apt,"2,0","2,0","81,0",2019-09-01,"96,0",España,Mallorca,2019-09-28
GUEST HOUSE H3 HABITACION PARA 6 PERSONAS,La maternitat i sant ramon,"41,37941","2,11864",Private room,"4,0","1,0","90,0",2020-03-17,"84,0",España,Barcelona,2020-10-12
Beautiful flat Valencia center- beach wifi piso,Mestalla,"39,4745","-0,35536",Entire home/apt,"1,0","2,0","65,0",2018-12-30,"97,0",España,Valencia,2019-05-01
Picasso Suites 1.3 Paseo de Gracia,La dreta de l'eixample,"41,39262966550943","2,170911033363164",Entire home/apt,"1,0","1,0","169,0",2018-08-24,"92,0",España,Barcelona,2018-09-11
Habitación independiente para chica estudiante,San cristobal,"40,33996","-3,6849",Private room,"1,0","1,0","11,0",2020-03-16,"100,0",España,Madrid,2020-05-14
Sunny Beach  Rambla Poblenou,El poblenou,"41,39751773421347","2,20299214337427",Entire home/apt,"1,0","1,0","69,0",2018-10-11,"97,0",España,Barcelona,2018-11-07
"Charming view, comfortable accommodation, amenitie",Portbou,"42,42879","3,15999",Entire home/apt,"5,0","5,0","350,0",2020-01-03,"100,0",España,Girona,2020-11-28
Cama grande con vistas a la montaña.,Horta,"41,43213","2,16231",Private room,"1,0","1,0","30,0",2019-10-13,"100,0",España,Barcelona,2020-04-16
Studio Roses avec vue mer pour 4 personnes,Roses,"42,26254","3,1478",Entire home/apt,"1,0",nan,"51,0",2020-08-23,"55,0",España,Girona,2020-11-28
Suite independiente con salón y baño privados.,Sant gervasi - galvany,"41,40002931847712","2,1475125556161454",Private room,"1,0","1,0","70,0",2017-07-18,"98,0",España,Barcelona,2017-08-06
Large room with XXL bed in the center of Barcelona,L'antiga esquerra de l'eixample,"41,39017","2,16115",Private room,"1,0","1,0","69,0",2019-10-21,"92,0",España,Barcelona,2020-10-12
Beautiful Villa in Alcudia,Alcúdia,"39,83283","3,0716",Entire home/apt,"2,0","3,0","104,0",2019-08-04,"88,0",España,Mallorca,2019-09-28
BEAUTIFUL COTAGE HOUSE,Girona,"41,98975","2,83821",Entire home/apt,"5,0","4,0","300,0",2020-03-15,"100,0",España,Girona,2020-03-26
Stylish & cozy apartment in CLOT!,El camp de l'arpa del clot,"41,41454095869606","2,1858853080717444",Entire home/apt,"1,0","1,0","80,0",2017-02-03,"100,0",España,Barcelona,2017-02-09
Loft con piscina privada y parking en Costa Brava,Mont-ras,"41,90923071359194","3,1553896614563466",Entire home/apt,"1,0","1,0","50,0",2018-08-18,"95,0",España,Girona,2018-12-22
Perfect room CENTER Barcelona,El fort pienc,"41,3967024365102","2,181024324295572",Private room,"1,0","1,0","29,0",2017-10-22,"80,0",España,Barcelona,2018-01-17
Private Room for 1 or 2 Peaple/in Sevilla Capital,San diego,"37,4123","-5,96764",Private room,"1,0","1,0","29,0",2020-03-10,"91,0",España,Sevilla,2020-06-29
Private floor with a lovely and sunny terrace,El porvenir,"37,37219","-5,98255",Private room,"1,0","2,0","83,0",2019-12-07,"93,0",España,Sevilla,2020-12-31
HABITACIÓN DOBLE AMPLIA Y SOLEADA CON BALCÓN,La dreta de l'eixample,"41,39775058721331","2,171183956126927",Private room,"1,0","1,0","32,0",2016-08-27,"100,0",España,Barcelona,2017-01-04
Seafront Malagueta With Parking,Centro,"36,71703","-4,4101",Entire home/apt,"2,0","4,0","135,0",2019-11-25,"90,0",España,Malaga,2019-11-30
HOUSE IN COSTA BRAVA WITH PRIVATE POOL - WIFI FREE,L'escala,"42,10357","3,13626",Entire home/apt,"2,0","3,0","59,0",2019-08-31,"100,0",España,Girona,2019-12-31
Tu loft céntrico en Madrid,Palos de moguer,"40,405176799724366","-3,698494156033423",Entire home/apt,"1,0","0,0","40,0",2017-12-28,"92,0",España,Madrid,2018-01-17
"Habitación doble, baño privado cerca de sagrada.",La sagrada família,"41,40670969876388","2,18108677971123",Private room,"1,0","1,0","40,0",2018-03-29,"80,0",España,Barcelona,2018-06-09
#Artsy_Fartsy- museum triangle + patio oasis,Embajadores,"40,40963","-3,69929",Entire home/apt,"1,0","1,0","65,0",2019-09-28,"98,0",España,Madrid,2019-10-16
SAGRADA FAMILIA NICE APARTMENT-1205,El camp d'en grassot i gràcia nova,"41,4049028130777","2,170369082760124",Entire home/apt,"2,0","2,0","185,0",2016-10-25,"60,0",España,Barcelona,2017-02-09
UD St. Antoni Green Market (3 BR),Sant antoni,"41,37779","2,16299",Entire home/apt,"1,0","3,0","119,0",2020-03-08,"90,0",España,Barcelona,2020-12-16
"Cozy & modern flat in Chueca, trendy neighborhood",Justicia,"40,42182","-3,70064",Entire home/apt,"1,0","2,0","90,0",2020-03-14,"88,0",España,Madrid,2020-04-17
Exclusive Villa with Private Pool and Amazing View,Alcúdia,"39,84091664548775","3,162213804524515",Entire home/apt,"3,0","4,0","225,0",2018-06-26,"100,0",España,Mallorca,2018-07-29
Flat in Raval with huge terrace,El raval,"41,37757021436995","2,1650406262497706",Entire home/apt,"1,0","3,0","114,0",2016-09-22,"87,0",España,Barcelona,2017-06-05
Private room in Bernabéu's area,Castillejos,"40,45696969816882","-3,6950094881012414",Private room,"1,0","1,0","35,0",2017-03-27,"96,0",España,Madrid,2017-04-08
Habitacion desenfectada low cost ESTACION DE AVE,L'hort de senabre,"39,45561","-0,38884",Private room,"1,0","1,0","10,0",2020-01-09,"77,0",España,Valencia,2020-06-30
HOME FAMILY,Tossa de mar,"41,72537","2,93512",Entire home/apt,"1,0","2,0","140,0",2019-09-06,"80,0",España,Girona,2019-09-30
"Villa with pool ""Mig Coster""",Sant lluís,"39,8401","4,23959",Entire home/apt,"3,0","4,0","205,0",2018-07-21,"100,0",España,Menorca,2020-01-31
Cozy room in desirable location!,El parc i la llacuna del poblenou,"41,39335845957034","2,1899221156271307",Private room,"2,0","1,0","34,0",2017-10-22,"91,0",España,Barcelona,2017-12-09
Double room/private bathroom,El fort pienc,"41,39824","2,1808",Private room,"1,0","1,0","35,0",2018-07-16,"97,0",España,Barcelona,2019-10-16
Studio in Malasaña,Universidad,"40,42390379810082","-3,704506428427367",Entire home/apt,"1,0","0,0","73,0",2017-08-31,"93,0",España,Madrid,2018-05-14
"PTF Port Vell, Friendly Rentals",El barri gòtic,"41,38238","2,17361",Entire home/apt,"1,0","1,0","90,0",2019-06-15,"87,0",España,Barcelona,2019-07-10
"Spacious, modern and next to the metro.",San diego,"40,39509","-3,66499",Entire home/apt,"1,0","2,0","63,0",2020-01-07,"90,0",España,Madrid,2020-05-14
ATTIC WITH 2 TERRACES - CENTRAL MARKET VIEW,El mercat,"39,47417","-0,38105",Entire home/apt,"1,0","1,0","56,0",2020-08-21,"92,0",España,Valencia,2020-10-24
"CENTRO 4 CON GARAJE GRATIS, APARTAM. VFT/MA/13723",Bailen-miraflores,"36,72215995553177","-4,434075378661472",Entire home/apt,"1,0","1,0","50,0",2018-09-30,"94,0",España,Malaga,2018-12-22
Plz. Tomás Pavón piso junto estación San Justa,San pablo a y b,"37,39373778238321","-5,96518810326716",Entire home/apt,"1,0","3,0","49,0",2018-09-15,"100,0",España,Sevilla,2018-09-22
Rawson,L'antiga esquerra de l'eixample,"41,39355467516345","2,1487402052098123",Private room,"4,0","1,0","50,0",2017-08-28,"90,0",España,Barcelona,2017-11-13
HABITACIÓN CON BAÑO A ORILLAS DEL GUADALQUIVIR,Triana casco antiguo,"37,3840097311908","-6,000383032416254",Private room,"1,0","1,0","29,0",2018-04-15,"93,0",España,Sevilla,2018-04-21
Santo Domingo City Center,Palacio,"40,41967351955444","-3,7091707841390233",Entire home/apt,"1,0","1,0","119,0",2017-12-19,"100,0",España,Madrid,2018-01-17
Big apartment in Madrid center,Universidad,"40,42422779731572","-3,710362367484021",Entire home/apt,"1,0","1,0","35,0",2017-04-02,"93,0",España,Madrid,2018-08-14
Entre Triana y la giralda I,Triana este,"37,38023","-6,00074",Private room,"1,0","3,0","100,0",2020-03-06,"88,0",España,Sevilla,2020-06-29
Cozy Single Room,Arapiles,"40,4346","-3,71053",Private room,"1,0","1,0","30,0",2018-11-01,"92,0",España,Madrid,2020-01-10
"Laia: Apartment overlooking the sea, 50m from the beach",L'escala,"42,12599","3,13226",Entire home/apt,"1,0","1,0","78,0",2020-03-05,"100,0",España,Girona,2020-03-26
Cosy and new apartment for 4 in the heart of Seville,Alfalfa,"37,39039","-5,99665",Entire home/apt,"1,0","2,0","100,0",2019-04-30,"100,0",España,Sevilla,2019-07-29
"Habitación doble con piscina,baño privado y garaje",Mirasierra,"40,48989","-3,72669",Private room,"2,0","1,0","51,0",2019-09-09,"100,0",España,Madrid,2019-09-19
Lovely  apartment in Girona center,Girona,"41,97348383634123","2,822151933082369",Entire home/apt,"1,0","3,0","66,0",2018-04-20,"94,0",España,Girona,2018-04-21
VILLA WITH POOL IN CALAN BLANES 3,Ciutadella de menorca,"40,00629","3,81045",Entire home/apt,"2,0","3,0","250,0",2018-08-07,"90,0",España,Menorca,2019-11-30
Descubre el casco histórico de Sevilla desde este loft de diseño exquisito,San bartolomé,"37,38795","-5,98905",Entire home/apt,"2,0","1,0","85,0",2019-05-19,"98,0",España,Sevilla,2019-05-29
Double Room with balcony,La nova esquerra de l'eixample,"41,38866","2,14445",Hotel room,"1,0","1,0","170,0",2020-09-22,"98,0",España,Barcelona,2020-10-12
HomeRentalsMadrid Centro 22 WIFI&AC,Embajadores,"40,41073","-3,70223",Entire home/apt,"1,0","0,0","50,0",2019-12-09,"93,0",España,Madrid,2020-02-18
Romantic and Rustic Penthouse with a Sun Kissed Terrace,Arrancapins,"39,46918","-0,3888",Entire home/apt,"1,0","1,0","68,0",2020-05-20,"100,0",España,Valencia,2020-05-31
Penthouse with terrace & barbecue.,La sagrada família,"41,40254902156836","2,17368230275795",Entire home/apt,"1,0","2,0","110,0",2017-08-27,"84,0",España,Barcelona,2018-06-09
Double Room Private bathroom!,La dreta de l'eixample,"41,39312744681547","2,165968472579125",Private room,"1,0","1,0","89,0",2017-07-13,"100,0",España,Barcelona,2017-11-13
Extraordinary Loft in Madrid,Guindalera,"40,4372","-3,67634",Entire home/apt,"1,0","1,0","73,0",2020-03-01,"88,0",España,Madrid,2020-11-06
Apartamento luminoso a 200m del metro - WiFi + A/C,Numancia,"40,39694","-3,66406",Entire home/apt,"1,0","3,0","55,0",2020-03-01,"88,0",España,Madrid,2020-06-13
Charming and enchanting penthouse,El raval,"41,38033751034112","2,1667175980330304",Entire home/apt,"1,0","1,0","125,0",2017-01-02,"98,0",España,Barcelona,2017-03-06
"Villa Pelach, prive zwembad (omheind) Calonge",Calonge,"41,85284","3,0648",Entire home/apt,"2,0","3,0","125,0",2019-07-07,"90,0",España,Girona,2021-02-27
"Villa, 5 big rooms, big garden, close to Málaga.",Ciudad jardin,"36,74592679653488","-4,414772618494398",Entire home/apt,"2,0","5,0","65,0",2018-08-15,"94,0",España,Malaga,2018-12-22
"The Boho-Chic Oasis, Centric Apartment & Carpark",Centro,"36,7296","-4,42052",Entire home/apt,"1,0","3,0","109,0",2019-05-12,"100,0",España,Malaga,2019-05-30
"Casa Cristina 2, very close to the beach garden",Tossa de mar,"41,71422","2,90204",Entire home/apt,"1,0","2,0","62,0",2019-08-31,"93,0",España,Girona,2020-01-31
Habitacion con wifi,Rosas,"40,427144519667394","-3,61067697303895",Private room,"1,0","1,0","18,0",2018-07-18,"70,0",España,Madrid,2018-08-14
Mallorcan house with garden Magnifi,Marratxí,"39,6153565748309","2,782188520233816",Entire home/apt,"3,0","5,0","250,0",2018-08-11,"96,0",España,Mallorca,2018-08-21
It's all about location! Old Palma,Palma de mallorca,"39,57293806611924","2,648166184593437",Entire home/apt,"1,0","1,0","50,0",2017-02-24,"88,0",España,Mallorca,2017-03-15
PUERTA DEL SOL Premium (1BR 1BT),Sol,"40,41555","-3,7071",Entire home/apt,"1,0","1,0","75,0",2019-03-11,"89,0",España,Madrid,2019-04-11
"nice doble bedroom, 15 min from downtown by train",Vallbona,"41,463340640625205","2,180970458608121",Private room,"2,0","1,0","30,0",2017-08-16,"97,0",España,Barcelona,2017-12-09
SPANISH SIESTA,El poble sec,"41,37396578949232","2,155317826260189",Entire home/apt,"2,0","4,0","254,0",2016-10-29,"64,0",España,Barcelona,2017-03-06
CASA FONDA - small house on the canal.,Roses,"42,26796","3,14406",Entire home/apt,"2,0","2,0","48,0",2018-09-09,"83,0",España,Girona,2019-03-30
Estudio 3 pax 1,Embajadores,"40,41017","-3,69786",Entire home/apt,"1,0","0,0",nan,2018-10-15,"75,0",España,Madrid,2019-04-11
Villa estrella Muro,Muro,"39,794780874949424","3,1222530730866977",Entire home/apt,"4,0","4,0","140,0",2014-10-04,"100,0",España,Mallorca,2017-03-15
SA TARONGERA - Villa with private pool in ANDRATX. Free WiFi,Andratx,"39,58987","2,41501",Entire home/apt,"2,0","3,0","175,0",2020-08-13,"94,0",España,Mallorca,2021-02-11
BONITO APARTAMENTO EN SAGRADA FAMILIA,La sagrada família,"41,40512","2,18005",Entire home/apt,"1,0","2,0","100,0",2020-01-02,"99,0",España,Barcelona,2020-01-10
Casa Puerto,Roses,"42,25641","3,18214",Entire home/apt,"2,0","4,0","219,0",2019-06-16,"90,0",España,Girona,2019-10-30
WONDERFUL AND BRIGHT APARTMENT FULLY EQUIPED!!!,Museo,"37,39067966664534","-5,998266651411629",Entire home/apt,"2,0","2,0","262,0",2017-03-21,"100,0",España,Sevilla,2018-12-21
"MARsuites1, max 2 adults+2kids under 12. TI/162",Palma de mallorca,"39,56753","2,64495",Entire home/apt,"1,0","1,0","125,0",2019-10-29,"100,0",España,Mallorca,2019-11-28
